Dialog_ID,Type,Actor,Text,Label
hit:10346_conv:20693,utterance,speaker,"It is for 14 days, wish it was longer, but so looking forward to it",neutral
hit:10346_conv:20693,utterance,listener,"That is great,  so happy for you",acknowledging
hit:2994_conv:5988,situation,none,I can't wait for the fall tv line up. The best shows come on inthe fall,anticipating
hit:2994_conv:5988,utterance,speaker,The best shows come on in the fall,excited
hit:2994_conv:5988,utterance,listener,What shows are you referring to?,questioning
hit:2994_conv:5988,utterance,speaker,I love This is Us. I can't wait until it comes back.,anticipating
hit:2994_conv:5988,utterance,listener,I'll need to check that out!,suggesting
hit:2994_conv:5988,utterance,speaker,You should. It's awesom,impressed
hit:11980_conv:23961,situation,none,I'm looking forward to next year as I get a raise in feb.,hopeful
hit:11980_conv:23961,utterance,speaker,I'm getting a raise in feb. I wish it would hurry up and come.,hopeful
hit:11980_conv:23961,utterance,listener,That is great. Is it a big one?,questioning
hit:11980_conv:23961,utterance,speaker,"about 25%, so I'm really wanting it.",hopeful
hit:11980_conv:23961,utterance,listener,Wow. It is a great raise. Your employer should have impressed by you.,acknowledging
hit:7588_conv:15176,situation,none,I am looking forward to having everyone home next week,anticipating
hit:7588_conv:15176,utterance,speaker,I am looking forward to having everyone home next week,anticipating
hit:7588_conv:15176,utterance,listener,Who is everyone?,questioning
hit:7588_conv:15176,utterance,speaker,my grand children,caring
hit:7588_conv:15176,utterance,listener,How many grandchildren do you have?,questioning
hit:7588_conv:15176,utterance,speaker,10,prepared
hit:3018_conv:6036,situation,none,I can't wait to be off work,anticipating
hit:3018_conv:6036,utterance,speaker,I can't wait to be off work,anticipating
hit:3018_conv:6036,utterance,listener,Tell me about it! I think about getting off as soon as I walk in!,questioning
hit:3018_conv:6036,utterance,speaker,It is so boring.  At least I am getting paid I guess,content
hit:3018_conv:6036,utterance,listener,"Yeah. A job is better than no job, I suppose.",acknowledging
hit:11036_conv:22073,situation,none,i am currently waiting for my nephew to be born,anticipating
hit:11036_conv:22073,utterance,speaker,i am currently waiting for my nephew to be born,anticipating
hit:11036_conv:22073,utterance,listener,oh nice! first one?,questioning
hit:11036_conv:22073,utterance,speaker,Yes! i cant wait to spoil the lil guy.,anticipating
hit:11036_conv:22073,utterance,listener,I bet. Do you have any children of your own?,questioning
hit:11036_conv:22073,utterance,speaker,"yes, but they are old. i want a baby..lol",neutral
hit:11036_conv:22073,utterance,listener,so that means extra spoilage :P,neutral
hit:11036_conv:22073,utterance,speaker,yes and i can return him after i spoil him,agreeing
hit:11036_conv:22073,utterance,listener,by spoil do you mean mountain dew?,questioning
hit:11469_conv:22938,situation,none,My birthday is coming up and i know my wife is getting me something cool,anticipating
hit:11469_conv:22938,utterance,speaker,Im excited my birthday is coming up and i know my wife is getting me something good,anticipating
hit:11469_conv:22938,utterance,listener,That sounds fun.  I'm sure she knows you well enough to get you something that will suit you well.,acknowledging
hit:11469_conv:22938,utterance,speaker,Yeah i think she is getting my a new chair!,jealous
hit:11469_conv:22938,utterance,listener,That sound like a very useful gift that you'll use a lot in the course of a day.,acknowledging
hit:6294_conv:12589,situation,none,We took our girls on a surprise trip - we told them it was the beach.  It was Disney,anticipating
hit:6294_conv:12589,utterance,speaker,We took our girls on a surprise trip - we told them we were going to the beach but that was not the destination.,surprised
hit:6294_conv:12589,utterance,listener,That sounds like fun! Where are you taking them? The junkyard?,questioning
hit:6294_conv:12589,utterance,speaker,"Wouldn't that be a hoot?  No, we took them to Disney!",questioning
hit:6294_conv:12589,utterance,listener,"Aw, that's sounds like so much fun! You sound like awesome parents :)",acknowledging
hit:4532_conv:9064,situation,none,I had to get a certain grade on a test not to fail calculus and I had a bad feeling that I just barely didn't pass. Well that's exactly what happened and I knew it.,anticipating
hit:4532_conv:9064,utterance,speaker,I had a bad feeling when I was walking out of my calculus final.,apprehensive
hit:4532_conv:9064,utterance,listener,Why what happened? Hopefully nothing bad.,consoling
hit:4532_conv:9064,utterance,speaker,I just felt like I barely did bad enough to not get a B in the class and that's what happened.,ashamed
hit:4532_conv:9064,utterance,listener,"Don't worry, I'm sure you did fine.",neutral
hit:6464_conv:12929,situation,none,I am going camping next week,excited
hit:6464_conv:12929,utterance,speaker,My son is taking me camping next week!,excited
hit:6464_conv:12929,utterance,listener,Oh that will be fun I'm sure! What is your favorite part of camping?,questioning
hit:6464_conv:12929,utterance,speaker,I love singing songs and hunting with him. I am really looking forward to it!,joyful
hit:6464_conv:12929,utterance,listener,That is wonderful! Y'all should build a fire and roast some marshmallows! My family would always do that while singing songs.,joyful
hit:6130_conv:12261,situation,none,I'm excited about the weekend. It's my last one before vacation ends.,anticipating
hit:6130_conv:12261,utterance,speaker,I'm really excited about this coming weekend. It's my last free weekend before school starts back.,excited
hit:6130_conv:12261,utterance,listener,Any fun plans?,questioning
hit:6130_conv:12261,utterance,speaker,Just going to meet some friends and hang out. Anything to distract us from the coming Monday.,content
hit:6130_conv:12261,utterance,listener,That does sound fun,acknowledging
hit:8059_conv:16119,situation,none,"I just cleaned my a/c condensror, and i'm really hopeful I'm gonna save a lot of money!",hopeful
hit:8059_conv:16119,utterance,speaker,"I just finished my a/c condensor, and it was really dirty!",disgusted
hit:8059_conv:16119,utterance,listener,Ew! Sounds like a disgusting job.,disgusted
hit:8059_conv:16119,utterance,speaker,"It got a little messy, but I'm thinking it's gonna save me a lot of money on my electric bill!",neutral
hit:8059_conv:16119,utterance,listener,That's great! Good to hear you're saving some money!,acknowledging
hit:1266_conv:2533,situation,none,I can't wait until I get paid on Friday.,anticipating
hit:1266_conv:2533,utterance,speaker,I can't wait to get paid on Friday!,excited
hit:1266_conv:2533,utterance,listener,payday is the best day! What are you doing to do?,questioning
hit:1266_conv:2533,utterance,speaker,I'm thinking save half of it and then spend the rest to get a standing desk. I sit way too much and my hips pay the price unfortunately!,disappointed
hit:1266_conv:2533,utterance,listener,OH wow! I feel you there and it's totally worth it! If you have to sit- get a donut pillow to not sit on your tailbone.,agreeing
hit:4312_conv:8625,situation,none,I can not wait for my cruise during Thanksgiving.,excited
hit:4312_conv:8625,utterance,speaker,I can not wait for my cruise during Thanksgiving.,excited
hit:4312_conv:8625,utterance,listener,Thats exciting! where are you going??,questioning
hit:4312_conv:8625,utterance,speaker,"I am going to Bermuda. I have been before, I love watching the cricket matches there.",excited
hit:4312_conv:8625,utterance,listener,Is that a country? i know the name but not the geography.,questioning
hit:11732_conv:23464,situation,none,I have been excited to sell this stuff around my house i never use. I'm making pretty good money!,anticipating
hit:11732_conv:23464,utterance,speaker,I have been excited to sell this stuff around my house i never use. I'm making pretty good money!,anticipating
hit:11732_conv:23464,utterance,listener,Awesome! I need to have a garage sale.,acknowledging
hit:11732_conv:23464,utterance,speaker,I feel like I don't have enough stuff for a garage sale but I really do. My house is pretty small so I have to chose what I need lol.,prepared
hit:11732_conv:23464,utterance,listener,I can understand that! I don't like clutter.,acknowledging
hit:12013_conv:24026,situation,none,I have big trip coming up to California. I have never been before so I am getting a little antsy.,anticipating
hit:12013_conv:24026,utterance,speaker,I have big trip coming up to California. I have never been before so I am getting a little antsy.,anticipating
hit:12013_conv:24026,utterance,listener,sounds like it going to be an interesting trip,acknowledging
hit:12013_conv:24026,utterance,speaker,I cant wait to see the beaches and the hills. Im having a hard time trying to concentrate on work.,anticipating
hit:12013_conv:24026,utterance,listener,"i can imaging the anticipation, but before you know it, you'll be on the beach",neutral
hit:1477_conv:2955,situation,none,I'm starting a new job soon.,hopeful
hit:1477_conv:2955,utterance,speaker,I'm starting my new job soon and I'm looking forward to the better hours and pay.,hopeful
hit:1477_conv:2955,utterance,listener,I am sure you will love it,confident
hit:1477_conv:2955,utterance,speaker,"I hope so, but hey, even if I don't? I'm not working overnights anymore so I will learn to love it!",encouraging
hit:1477_conv:2955,utterance,listener,"I am sure you will, good luck",wishing
hit:12379_conv:24758,situation,none,"The place I ate at for lunch today only had a ""B"" rating for cleanliness, etc. on their health inspection. I never ate at a place that had less than an ""A."" But I ate there anyway since there wasn't anything else close by, and it smelled good and was cheap, and I'm poor.. I just know my stomach is going to be churning later.",anticipating
hit:12379_conv:24758,utterance,speaker,"The place I ate at for lunch today only had a ""B"" rating for cleanliness, etc. on their health inspection. I never ate at a place that had less than an ""A."" But I ate there anyway since there wasn't anything else close by, and it smelled good and was cheap, and I'm poor.. I just know my stomach is going to be churning later",anticipating
