Dialog_ID,Type,Actor,Text
hit:11469_conv:22938,utterance,listener,That sound like a very useful gift that you'll use a lot in the course of a day.
hit:6294_conv:12589,situation,none,We took our girls on a surprise trip - we told them it was the beach.  It was Disney
hit:6294_conv:12589,utterance,speaker,We took our girls on a surprise trip - we told them we were going to the beach but that was not the destination.
hit:6294_conv:12589,utterance,listener,That sounds like fun! Where are you taking them? The junkyard?
hit:6294_conv:12589,utterance,speaker,"Wouldn't that be a hoot?  No, we took them to Disney!"
hit:6294_conv:12589,utterance,listener,"Aw, that's sounds like so much fun! You sound like awesome parents :)"
hit:4532_conv:9064,situation,none,I had to get a certain grade on a test not to fail calculus and I had a bad feeling that I just barely didn't pass. Well that's exactly what happened and I knew it.
hit:4532_conv:9064,utterance,speaker,I had a bad feeling when I was walking out of my calculus final.
hit:4532_conv:9064,utterance,listener,Why what happened? Hopefully nothing bad.
hit:4532_conv:9064,utterance,speaker,I just felt like I barely did bad enough to not get a B in the class and that's what happened.
hit:4532_conv:9064,utterance,listener,"Don't worry, I'm sure you did fine."
hit:6464_conv:12929,situation,none,I am going camping next week
hit:6464_conv:12929,utterance,speaker,My son is taking me camping next week!
hit:6464_conv:12929,utterance,listener,Oh that will be fun I'm sure! What is your favorite part of camping?
hit:6464_conv:12929,utterance,speaker,I love singing songs and hunting with him. I am really looking forward to it!
hit:6464_conv:12929,utterance,listener,That is wonderful! Y'all should build a fire and roast some marshmallows! My family would always do that while singing songs.
hit:6130_conv:12261,situation,none,I'm excited about the weekend. It's my last one before vacation ends.
hit:6130_conv:12261,utterance,speaker,I'm really excited about this coming weekend. It's my last free weekend before school starts back.
hit:6130_conv:12261,utterance,listener,Any fun plans?
hit:6130_conv:12261,utterance,speaker,Just going to meet some friends and hang out. Anything to distract us from the coming Monday.
hit:6130_conv:12261,utterance,listener,That does sound fun
hit:8059_conv:16119,situation,none,"I just cleaned my a/c condensror, and i'm really hopeful I'm gonna save a lot of money!"
hit:8059_conv:16119,utterance,speaker,"I just finished my a/c condensor, and it was really dirty!"
hit:8059_conv:16119,utterance,listener,Ew! Sounds like a disgusting job.
hit:8059_conv:16119,utterance,speaker,"It got a little messy, but I'm thinking it's gonna save me a lot of money on my electric bill!"
hit:8059_conv:16119,utterance,listener,That's great! Good to hear you're saving some money!
hit:1266_conv:2533,situation,none,I can't wait until I get paid on Friday.
hit:1266_conv:2533,utterance,speaker,I can't wait to get paid on Friday!
hit:1266_conv:2533,utterance,listener,payday is the best day! What are you doing to do?
hit:1266_conv:2533,utterance,speaker,I'm thinking save half of it and then spend the rest to get a standing desk. I sit way too much and my hips pay the price unfortunately!
hit:1266_conv:2533,utterance,listener,OH wow! I feel you there and it's totally worth it! If you have to sit- get a donut pillow to not sit on your tailbone.
hit:4312_conv:8625,situation,none,I can not wait for my cruise during Thanksgiving.
hit:4312_conv:8625,utterance,speaker,I can not wait for my cruise during Thanksgiving.
hit:4312_conv:8625,utterance,listener,Thats exciting! where are you going??
hit:4312_conv:8625,utterance,speaker,"I am going to Bermuda. I have been before, I love watching the cricket matches there."
hit:4312_conv:8625,utterance,listener,Is that a country? i know the name but not the geography.
hit:11732_conv:23464,situation,none,I have been excited to sell this stuff around my house i never use. I'm making pretty good money!
hit:11732_conv:23464,utterance,speaker,I have been excited to sell this stuff around my house i never use. I'm making pretty good money!
hit:11732_conv:23464,utterance,listener,Awesome! I need to have a garage sale.
hit:11732_conv:23464,utterance,speaker,I feel like I don't have enough stuff for a garage sale but I really do. My house is pretty small so I have to chose what I need lol.
hit:11732_conv:23464,utterance,listener,I can understand that! I don't like clutter.
hit:12013_conv:24026,situation,none,I have big trip coming up to California. I have never been before so I am getting a little antsy.
hit:12013_conv:24026,utterance,speaker,I have big trip coming up to California. I have never been before so I am getting a little antsy.
hit:12013_conv:24026,utterance,listener,sounds like it going to be an interesting trip
hit:12013_conv:24026,utterance,speaker,I cant wait to see the beaches and the hills. Im having a hard time trying to concentrate on work.
hit:12013_conv:24026,utterance,listener,"i can imaging the anticipation, but before you know it, you'll be on the beach"
hit:1477_conv:2955,situation,none,I'm starting a new job soon.
hit:1477_conv:2955,utterance,speaker,I'm starting my new job soon and I'm looking forward to the better hours and pay.
hit:1477_conv:2955,utterance,listener,I am sure you will love it
hit:1477_conv:2955,utterance,speaker,"I hope so, but hey, even if I don't? I'm not working overnights anymore so I will learn to love it!"
hit:1477_conv:2955,utterance,listener,"I am sure you will, good luck"
hit:12379_conv:24758,situation,none,"The place I ate at for lunch today only had a ""B"" rating for cleanliness, etc. on their health inspection. I never ate at a place that had less than an ""A."" But I ate there anyway since there wasn't anything else close by, and it smelled good and was cheap, and I'm poor.. I just know my stomach is going to be churning later."
hit:12379_conv:24758,utterance,speaker,"The place I ate at for lunch today only had a ""B"" rating for cleanliness, etc. on their health inspection. I never ate at a place that had less than an ""A."" But I ate there anyway since there wasn't anything else close by, and it smelled good and was cheap, and I'm poor.. I just know my stomach is going to be churning later"
hit:12379_conv:24758,utterance,listener,"a 'B'? Hmm, well you know how it is, hope your stomach feels better!"
hit:12379_conv:24758,utterance,speaker,"Yeah, you know what they say. Play stupid games, win stupid prizes. Wish I could afford better, but I'm a broke college student. I guess the bright side is the bad food won't be in my body for long.."
hit:12379_conv:24758,utterance,listener,"You'll be fine, next time just look and see how clean their bathrooms are, it gives you a good idea how their kitchens are!"
hit:2529_conv:5059,situation,none,I been waiting a while for the official release date for a new video game. There's been a lot of rumors but nothing set in stone.
hit:2529_conv:5059,utterance,speaker,I been waiting a while for the official release date for a new video game. There's been a lot of rumors but nothing set in stone.
hit:2529_conv:5059,utterance,listener,My sons are always talking about the new video games coming out. What game are you waiting on?
hit:2529_conv:5059,utterance,speaker,Insurgency Sandstorm
hit:2529_conv:5059,utterance,listener,I have never heard of that game. I bet it will be fun though.
hit:4383_conv:8766,situation,none,I'm going to Vegas next weekend. I can't wait!
hit:4383_conv:8766,utterance,speaker,I'm going to Vegas next weekend. I can't wait!
hit:4383_conv:8766,utterance,listener,That sounds so exciting get ready for sleepless nights and long nights gambling.
hit:4383_conv:8766,utterance,speaker,hahah I hope I don't too much time gambling. Don't want to come home broke.
hit:4383_conv:8766,utterance,listener,Know your limit once you start gambling it will make it much easier so you won't go broke.
hit:2243_conv:4486,situation,none,I hate it when you have to wait for the results of creating a new bank account. The waiting is killing me!
hit:2243_conv:4486,utterance,speaker,I hate it when you have to wait for the results of creating a new bank account. The waiting is killing me!
hit:2243_conv:4486,utterance,listener,Waiting always kills me! How much longer do you have to wait?
hit:2243_conv:4486,utterance,speaker,"No idea, I'm checking my email everyday waiting for the results."
hit:2243_conv:4486,utterance,listener,I am sending you good vibes and luck!
hit:4880_conv:9760,situation,none,I am excited about my work this week. It is promotion time and I am going to be promoted!
hit:4880_conv:9760,utterance,speaker,This is the best week of work for me. I will be getting a raise!
hit:4880_conv:9760,utterance,listener,Money is always amazing! Good for you.
hit:4880_conv:9760,utterance,speaker,"Yep, mama always said: work hard for that chocolate!"
hit:4880_conv:9760,utterance,listener,Go for the dark chocolate its more expensive but its worth it!
hit:4880_conv:9760,utterance,speaker,"lol, right!"
hit:11196_conv:22392,situation,none,I'm waiting for my financial aid so I can get a new car. My current car is having transmission problems.
hit:11196_conv:22392,utterance,speaker,I'm waiting for my financial aid to be disbursed. It seems like it's taking forever. I really need to replace my car.
hit:11196_conv:22392,utterance,listener,Yea I hate the wait for aid and all the paperwork. Hopefully it is resolved soon so you can ride comfortably.
hit:11196_conv:22392,utterance,speaker,"I think it will be another three to four weeks. I hope my car lasts that long, it's having transmission problems."
hit:11196_conv:22392,utterance,listener,Hopefully the car holds up. I think you are playing it smart by having realistic expectation of when aid will arrive.
hit:4410_conv:8821,situation,none,I have applied for a new credit card with Chase. I am hopeful that it will be approved
hit:4410_conv:8821,utterance,speaker,I am awaiting the decision for the new credit card with Chase that I have applied couple of days ago. I really need it
hit:4410_conv:8821,utterance,listener,"I have a Chase credit card. They really aren't that great, but I do hope you get approved. Why do you need it?"
hit:4410_conv:8821,utterance,speaker,I have some outstanding debts from other cards. I want to transfer them to this new card to get advantage of 0% APR for another 15 month
